1526486426,HSIK8,31120,1,1,0
1526486426,HSIK8,31120,1,1,0
1526486426,HSIK8,31119,1,1,0
1526486426,HSIK8,31119,4,1,0
1526486427,HSIK8,31120,1,1,0
1526486427,HSIK8,31119,1,1,0
1526486485,HSIK8,31118,1,1,0
1526486485,HSIK8,31118,2,1,0
1526486485,HSIK8,31117,1,1,0
1526486485,HSIK8,31117,1,1,0
1526486485,HSIK8,31118,2,1,0
1526486485,HSIK8,31118,1,1,0
1526486485,HSIK8,31117,1,1,0
1526486485,HSIK8,31119,1,1,0
1526486485,HSIK8,31118,2,1,0
1526486485,HSIK8,31116,2,1,0
1526486485,HSIK8,31117,1,1,0
1526486485,HSIK8,31118,2,1,0
1526486485,HSIK8,31118,3,1,0
1526486485,HSIK8,31119,1,1,0
1526486485,HSIK8,31119,1,1,0
1526486492,HSIK8,31121,1,1,0
1526486492,HSIK8,31120,1,1,0
1526486494,HSIK8,31122,3,1,0
1526486497,HSIK8,31124,1,1,0
1526486500,HSIK8,31123,1,1,0
1526486500,HSIK8,31124,1,1,0
1526486504,HSIK8,31124,1,1,0
1526486509,HSIK8,31122,1,1,0
1526486512,HSIK8,31122,1,1,0
1526486512,HSIK8,31122,1,1,0
1526486513,HSIK8,31121,1,1,0
1526486513,HSIK8,31120,1,1,0
1526486523,HSIK8,31121,1,1,0
1526486525,HSIK8,31120,1,1,0
1526486525,HSIK8,31122,2,1,0
1526486527,HSIK8,31122,2,1,0
1526486532,HSIK8,31124,2,1,0
1526486532,HSIK8,31125,1,1,0
1526486533,HSIK8,31125,1,1,0
1526486535,HSIK8,31123,1,1,0
1526486537,HSIK8,31124,1,1,0
1526486540,HSIK8,31125,1,1,0
1526486540,HSIK8,31126,1,1,0
1526486540,HSIK8,31126,1,1,0
1526486544,HSIK8,31125,1,1,0
1526486547,HSIK8,31126,1,1,0
1526486553,HSIK8,31124,1,1,0
1526486553,HSIK8,31126,1,1,0
1526486562,HSIK8,31124,1,1,0
1526486565,HSIK8,31123,1,1,0
1526486565,HSIK8,31124,1,1,0
1526486570,HSIK8,31122,1,1,0
1526486574,HSIK8,31124,1,1,0
1526486578,HSIK8,31125,2,1,0
1526486580,HSIK8,31125,1,1,0
1526486584,HSIK8,31125,2,1,0
1526486585,HSIK8,31125,1,1,0
1526486588,HSIK8,31125,3,1,0
1526486589,HSIK8,31125,1,1,0
1526486595,HSIK8,31125,1,1,0
1526486596,HSIK8,31125,1,1,0
1526486596,HSIK8,31125,1,1,0
1526486596,HSIK8,31126,1,1,0
1526486598,HSIK8,31125,1,1,0
1526486598,HSIK8,31125,1,1,0
1526486599,HSIK8,31126,1,1,0
1526486601,HSIK8,31125,2,1,0
1526486608,HSIK8,31126,1,1,0
1526486612,HSIK8,31126,1,1,0
1526486613,HSIK8,31125,1,1,0
1526486615,HSIK8,31126,1,1,0
1526486619,HSIK8,31126,1,1,0
1526486632,HSIK8,31127,1,1,0
1526486635,HSIK8,31125,1,1,0
1526486636,HSIK8,31127,3,1,0
1526486639,HSIK8,31127,1,1,0
1526486643,HSIK8,31125,2,1,0
1526486646,HSIK8,31126,1,1,0
1526486646,HSIK8,31126,1,1,0
1526486646,HSIK8,31127,2,1,0
1526486652,HSIK8,31127,1,1,0
1526486652,HSIK8,31126,3,1,0
1526486652,HSIK8,31125,1,1,0
1526486656,HSIK8,31126,1,1,0
1526486656,HSIK8,31125,1,1,0
1526486659,HSIK8,31125,1,1,0
1526486659,HSIK8,31125,1,1,0
1526486661,HSIK8,31125,1,1,0
1526486661,HSIK8,31126,1,1,0
1526486662,HSIK8,31126,1,1,0
1526486666,HSIK8,31125,1,1,0
1526486667,HSIK8,31126,1,1,0
1526486669,HSIK8,31125,1,1,0
1526486671,HSIK8,31125,3,1,0
1526486676,HSIK8,31125,1,1,0
1526486682,HSIK8,31125,1,1,0
1526486685,HSIK8,31125,1,1,0
1526486688,HSIK8,31125,1,1,0
1526486689,HSIK8,31125,1,1,0
1526486691,HSIK8,31126,3,1,0
1526486694,HSIK8,31125,1,1,0
1526486694,HSIK8,31125,1,1,0
1526486696,HSIK8,31126,1,1,0
1526486698,HSIK8,31125,1,1,0
1526486703,HSIK8,31125,1,1,0
1526486703,HSIK8,31125,1,1,0
1526486703,HSIK8,31125,1,1,0
1526486706,HSIK8,31125,1,1,0
1526486711,HSIK8,31125,1,1,0
1526486715,HSIK8,31125,1,1,0
1526486718,HSIK8,31124,3,1,0
1526486725,HSIK8,31125,4,1,0
1526486725,HSIK8,31125,1,1,0
1526486726,HSIK8,31126,1,1,0
1526486726,HSIK8,31125,1,1,0
1526486727,HSIK8,31124,1,1,0
1526486728,HSIK8,31126,1,1,0
1526486729,HSIK8,31127,2,1,0
1526486729,HSIK8,31128,14,1,0
1526486729,HSIK8,31129,1,1,0
1526486730,HSIK8,31130,4,1,0
1526486730,HSIK8,31130,1,1,0
1526486730,HSIK8,31130,1,1,0
1526486730,HSIK8,31131,1,1,0
1526486730,HSIK8,31132,3,1,0
1526486730,HSIK8,31130,1,1,0
1526486730,HSIK8,31131,1,1,0
1526486730,HSIK8,31132,1,1,0
1526486730,HSIK8,31132,2,1,0
1526486730,HSIK8,31133,4,1,0
1526486730,HSIK8,31133,1,1,0
1526486731,HSIK8,31134,1,1,0
1526486731,HSIK8,31133,1,1,0
1526486731,HSIK8,31133,1,1,0
1526486731,HSIK8,31134,1,1,0
1526486732,HSIK8,31133,2,1,0
1526486733,HSIK8,31133,2,1,0
1526486734,HSIK8,31132,2,1,0
1526486735,HSIK8,31132,1,1,0
1526486735,HSIK8,31133,1,1,0
1526486736,HSIK8,31134,2,1,0
1526486736,HSIK8,31135,4,1,0
1526486736,HSIK8,31135,1,1,0
1526486736,HSIK8,31136,1,1,0
1526486736,HSIK8,31134,1,1,0
1526486736,HSIK8,31135,2,1,0
1526486737,HSIK8,31135,1,1,0
1526486737,HSIK8,31136,1,1,0
1526486738,HSIK8,31136,1,1,0
1526486738,HSIK8,31136,1,1,0
1526486739,HSIK8,31135,2,1,0
1526486739,HSIK8,31135,1,1,0
1526486740,HSIK8,31135,1,1,0
1526486740,HSIK8,31134,2,1,0
1526486740,HSIK8,31133,1,1,0
1526486740,HSIK8,31134,1,1,0
1526486741,HSIK8,31136,1,1,0
1526486741,HSIK8,31134,1,1,0
1526486741,HSIK8,31135,1,1,0
1526486741,HSIK8,31135,2,1,0
1526486742,HSIK8,31135,1,1,0
1526486743,HSIK8,31133,1,1,0
1526486744,HSIK8,31134,1,1,0
1526486744,HSIK8,31133,1,1,0
1526486744,HSIK8,31132,1,1,0
1526486744,HSIK8,31133,2,1,0
1526486745,HSIK8,31132,1,1,0
1526486745,HSIK8,31135,1,1,0
1526486746,HSIK8,31136,1,1,0
1526486750,HSIK8,31137,2,1,0
1526486750,HSIK8,31137,2,1,0
1526486750,HSIK8,31137,1,1,0
1526486751,HSIK8,31136,1,1,0
1526486754,HSIK8,31138,3,1,0
1526486754,HSIK8,31138,1,1,0
1526486754,HSIK8,31139,1,1,0
1526486756,HSIK8,31139,2,1,0
1526486756,HSIK8,31140,1,1,0
1526486756,HSIK8,31139,1,1,0
1526486759,HSIK8,31139,1,1,0
1526486761,HSIK8,31140,1,1,0
1526486763,HSIK8,31139,1,1,0
1526486764,HSIK8,31140,2,1,0
1526486764,HSIK8,31141,1,1,0
1526486765,HSIK8,31142,3,1,0
1526486765,HSIK8,31142,1,1,0
1526486768,HSIK8,31145,1,1,0
1526486768,HSIK8,31143,1,1,0
1526486768,HSIK8,31143,1,1,0
1526486768,HSIK8,31144,4,1,0
1526486769,HSIK8,31145,1,1,0
1526486769,HSIK8,31145,2,1,0
1526486770,HSIK8,31145,1,1,0
1526486770,HSIK8,31145,1,1,0
1526486773,HSIK8,31145,1,1,0
1526486775,HSIK8,31146,1,1,0
1526486775,HSIK8,31144,2,1,0
1526486777,HSIK8,31143,2,1,0
1526486777,HSIK8,31142,1,1,0
1526486780,HSIK8,31141,2,1,0
1526486781,HSIK8,31141,1,1,0
1526486781,HSIK8,31142,2,1,0
1526486782,HSIK8,31141,1,1,0
1526486786,HSIK8,31140,1,1,0
1526486787,HSIK8,31142,1,1,0
1526486789,HSIK8,31142,1,1,0
1526486789,HSIK8,31142,1,1,0
1526486792,HSIK8,31142,1,1,0
1526486796,HSIK8,31142,1,1,0
1526486797,HSIK8,31142,1,1,0
1526486798,HSIK8,31143,1,1,0
1526486801,HSIK8,31144,1,1,0
1526486801,HSIK8,31145,1,1,0
1526486801,HSIK8,31146,2,1,0
1526486801,HSIK8,31147,2,1,0
1526486802,HSIK8,31148,1,1,0
1526486802,HSIK8,31149,3,1,0
1526486803,HSIK8,31150,10,1,0
1526486803,HSIK8,31150,2,1,0
1526486803,HSIK8,31150,2,1,0
