1	601318	中國平安　　　　	219,938,869	773,549,544	993,488,413
2	600519	貴州茅台　　　　	209,420,546	300,344,100	509,764,646
3	600036	招商銀行　　　　	61,334,968	383,773,250	445,108,218
4	600030	中信證券　　　　	49,566,017	255,511,479	305,077,496
5	601166	興業銀行　　　　	82,140,410	219,505,386	301,645,796
6	600048	保利地產　　　　	45,305,263	252,878,168	298,183,431
7	600016	民生銀行　　　　	45,160,678	201,904,094	247,064,772
8	600887	伊利股份　　　　	126,624,109	116,561,714	243,185,823
9	600019	寶鋼股份　　　　	117,673,074	123,926,787	241,599,861
10	600000	浦發銀行　　　　	64,700,099	164,509,077	229,209,176
1	725	京東方Ａ　　　　	154,538,532	216,552,743	371,091,275
2	333	美的集團　　　　	68,406,923	274,057,758	342,464,681
3	2415	海康威視　　　　	133,751,520	201,212,227	334,963,747
4	858	五糧液　　　　　	108,852,714	164,976,252	273,828,966
5	2	萬科Ａ　　　　　	67,887,245	187,811,928	255,699,173
6	1	平安銀行　　　　	75,547,258	139,212,869	214,760,127
7	2475	立訊精密　　　　	59,225,569	121,069,997	180,295,566
8	2050	三花智控　　　　	158,166,256	13,470,162	171,636,418
9	651	格力電器　　　　	34,908,886	129,991,654	164,900,540
10	568	瀘州老窖　　　　	38,753,507	118,554,205	157,307,712
