1	601318	中國平安　　　　	208,926,420	116,582,287	325,508,707
2	600519	貴州茅台　　　　	98,641,050	92,369,163	191,010,213
3	600887	伊利股份　　　　	125,150,893	44,513,652	169,664,545
4	601398	工商銀行　　　　	44,248,395	102,306,763	146,555,158
5	600050	中國聯通　　　　	52,092,780	85,094,115	137,186,895
6	600048	保利地產　　　　	81,288,011	50,851,443	132,139,454
7	600585	海螺水泥　　　　	45,636,642	81,397,727	127,034,369
8	600276	恒瑞醫藥　　　　	79,000,648	39,987,282	118,987,930
9	600019	寶鋼股份　　　　	73,284,302	41,421,851	114,706,153
10	600036	招商銀行　　　　	36,040,020	76,871,736	112,911,756
1	2	萬科Ａ　　　　　	181,451,771	914,975,252	1,096,427,023
2	333	美的集團　　　　	210,579,244	149,975,170	360,554,414
3	651	格力電器　　　　	124,653,192	164,504,627	289,157,819
4	2281	光迅科技　　　　	270,598,505	3,895,730	274,494,235
5	2415	海康威視　　　　	131,812,851	113,982,940	245,795,791
6	2027	分眾傳媒　　　　	117,546,874	82,077,711	199,624,585
7	2268	衛士通　　　　　	85,243,851	31,454,775	116,698,626
8	2572	索菲亞　　　　　	101,915,430	5,398,521	107,313,951
9	2508	老闆電器　　　　	89,795,768	13,885,565	103,681,333
10	2304	洋河股份　　　　	62,473,231	13,335,098	75,808,329
