1	600887	伊利股份　　　　	412,418,988	52,204,804	464,623,792
2	601318	中國平安　　　　	221,078,604	97,566,789	318,645,393
3	600276	恒瑞醫藥　　　　	143,311,840	87,445,786	230,757,626
4	600036	招商銀行　　　　	171,605,169	40,725,478	212,330,647
5	600019	寶鋼股份　　　　	108,927,372	93,430,805	202,358,177
6	600519	貴州茅台　　　　	108,405,263	91,840,819	200,246,082
7	600066	宇通客車　　　　	65,808,177	110,402,335	176,210,512
8	600030	中信證券　　　　	121,450,539	32,721,744	154,172,283
9	601939	建設銀行　　　　	36,292,446	110,154,500	146,446,946
10	601688	華泰證券　　　　	71,154,640	49,388,323	120,542,963
1	651	格力電器　　　　	200,085,337	294,629,150	494,714,487
2	2415	海康威視　　　　	392,818,796	67,349,245	460,168,041
3	333	美的集團　　　　	185,989,125	131,959,709	317,948,834
4	2	萬科Ａ　　　　　	112,025,294	29,347,386	141,372,680
5	858	五糧液　　　　　	38,634,422	73,233,462	111,867,884
6	2304	洋河股份　　　　	57,003,303	35,316,542	92,319,845
7	300136	信維通信　　　　	76,095,855	14,901,791	90,997,646
8	2466	天齊鋰業　　　　	65,020,187	11,965,523	76,985,710
9	776	廣發證券　　　　	61,143,627	11,784,912	72,928,539
10	2268	衛士通　　　　　	69,133,620	1,924,518	71,058,138
