1	601318	中國平安　　　　	167,567,604	153,568,533	321,136,137
2	600276	恒瑞醫藥　　　　	133,883,952	105,153,488	239,037,440
3	600036	招商銀行　　　　	163,992,769	48,733,417	212,726,186
4	600519	貴州茅台　　　　	76,286,679	122,269,321	198,556,000
5	600050	中國聯通　　　　	160,784,203	13,594,205	174,378,408
6	601288	農業銀行　　　　	92,535,649	71,965,793	164,501,442
7	601398	工商銀行　　　　	78,857,700	73,296,832	152,154,532
8	601668	中國建築　　　　	101,860,488	49,653,893	151,514,381
9	600000	浦發銀行　　　　	113,537,528	32,023,228	145,560,756
10	600019	寶鋼股份　　　　	46,048,001	83,207,243	129,255,244
1	651	格力電器　　　　	560,309,446	43,735,247	604,044,693
2	333	美的集團　　　　	455,683,639	124,016,168	579,699,807
3	2415	海康威視　　　　	233,108,720	28,390,626	261,499,346
4	858	五糧液　　　　　	48,714,270	125,822,157	174,536,427
5	2304	洋河股份　　　　	68,943,301	42,975,849	111,919,150
6	2	萬科Ａ　　　　　	79,880,836	17,478,440	97,359,276
7	2608	江蘇國信　　　　	2,013,938	83,460,907	85,474,845
8	725	京東方Ａ　　　　	48,783,290	19,799,311	68,582,601
9	2508	老闆電器　　　　	59,453,107	5,003,141	64,456,248
10	2230	科大訊飛　　　　	29,217,019	29,888,740	59,105,759
