1 601318 中國平安 559,760,548 578,899,112 1,138,659,660 
2 600519 貴州茅台 441,161,349 450,278,463 891,439,812 
3 600276 恒瑞醫藥 415,103,053 360,760,625 775,863,678 
4 600887 伊利股份 165,702,881 309,890,290 475,593,171 
5 600585 海螺水泥 137,091,470 327,605,676 464,697,146 
6 600036 招商銀行 120,401,428 227,980,559 348,381,987 
7 600030 中信證券 153,128,734 177,864,157 330,992,891 
8 600028 中國石化 211,258,135 98,861,455 310,119,590 
9 603288 海天味業 182,271,003 122,255,515 304,526,518 
10 600009 上海機場 82,592,510 210,618,797 293,211,307 

1 2415 海康威視 430,424,447 201,753,659 632,178,106 
2 858 五糧液 107,418,969 242,178,001 349,596,970 
3 651 格力電器 128,961,445 220,402,421 349,363,866 
4 2304 洋河股份 156,457,399 158,900,088 315,357,487 
5 2 萬科Ａ 83,502,530 174,284,808 257,787,338 
6 1 平安銀行 109,157,574 106,003,280 215,160,854 
7 2008 大族激光 80,407,819 127,733,847 208,141,666 
8 1979 招商蛇口 56,359,484 80,444,063 136,803,547 
9 2475 立訊精密 68,248,405 61,746,529 129,994,934 
10 2027 分眾傳媒 50,351,317 71,571,203 121,922,520 
