1 601318 中國平安 245,465,238 679,666,287 925,131,525 
2 600030 中信證券 143,677,974 346,900,473 490,578,447 
3 600519 貴州茅台 146,881,200 216,719,913 363,601,113 
4 600276 恒瑞醫藥 118,248,505 196,088,485 314,336,990 
5 600585 海螺水泥 133,138,330 131,287,215 264,425,545 
6 601601 中國太保 77,263,685 160,989,208 238,252,893 
7 600887 伊利股份 103,521,324 120,551,621 224,072,945 
8 601166 興業銀行 88,786,539 92,450,050 181,236,589 
9 600048 保利地產 118,540,727 53,061,760 171,602,487 
10 600036 招商銀行 55,519,248 115,675,363 171,194,611 

1 2415 海康威視 356,085,792 473,180,189 829,265,981 
2 333 美的集團 263,493,480 265,132,338 528,625,818 
3 2236 大華股份 223,267,643 127,980,008 351,247,651 
4 651 格力電器 53,150,173 297,246,452 350,396,625 
5 858 五糧液 167,609,806 107,117,223 274,727,029 
6 2 萬科Ａ 93,903,183 162,735,675 256,638,858 
7 1 平安銀行 36,917,418 88,582,590 125,500,008 
8 725 京東方Ａ 25,040,982 100,089,814 125,130,796 
9 2027 分眾傳媒 63,250,205 61,398,451 124,648,656 
10 776 廣發證券 95,390,402 9,677,400 105,067,802 
