1	600887	伊利股份　　　　	63,560,538	752,067,760	815,628,298
2	600690	青島海爾　　　　	213,741,162	63,549,748	277,290,910
3	600519	貴州茅台　　　　	119,108,919	134,376,013	253,484,932
4	601318	中國平安　　　　	31,000,883	205,660,493	236,661,376
5	600585	海螺水泥　　　　	51,022,206	69,038,486	120,060,692
6	600600	青島啤酒　　　　	24,466,623	91,170,845	115,637,468
7	600019	寶鋼股份　　　　	72,236,313	26,077,399	98,313,712
8	600036	招商銀行　　　　	49,969,317	46,645,336	96,614,653
9	600309	萬華化學　　　　	55,648,060	40,782,520	96,430,580
10	601688	華泰證券　　　　	20,789,362	61,535,773	82,325,135
1	2415	海康威視　　　　	403,138,740	113,991,345	517,130,085
2	725	京東方Ａ　　　　	209,142,478	113,486,087	322,628,565
3	2508	老闆電器　　　　	197,913,432	6,462,090	204,375,522
4	333	美的集團　　　　	50,022,140	63,042,621	113,064,761
5	338	濰柴動力　　　　	37,369,072	74,224,086	111,593,158
6	858	五糧液　　　　　	42,241,642	66,712,227	108,953,869
7	2304	洋河股份　　　　	74,864,924	33,330,686	108,195,610
8	651	格力電器　　　　	72,363,895	32,633,698	104,997,593
9	1	平安銀行　　　　	95,498,887	9,497,416	104,996,303
10	2475	立訊精密　　　　	27,015,287	62,586,837	89,602,124

