1	600519	貴州茅台　　　　	34,537,511	193,363,309	227,900,820
2	601318	中國平安　　　　	49,768,716	124,881,131	174,649,847
3	600887	伊利股份　　　　	48,749,078	89,039,245	137,788,323
4	600019	寶鋼股份　　　　	41,163,798	88,441,219	129,605,017
5	600276	恒瑞醫藥　　　　	59,564,247	60,521,560	120,085,807
6	600900	長江電力　　　　	99,577,459	20,190,162	119,767,621
7	600741	華域汽車　　　　	88,735,041	10,869,319	99,604,360
8	601939	建設銀行　　　　	16,579,735	65,263,940	81,843,675
9	600036	招商銀行　　　　	26,230,060	52,865,311	79,095,371
10	600660	福耀玻璃　　　　	67,753,736	9,624,149	77,377,885
1	651	格力電器　　　　	648,440,010	81,643,483	730,083,493
2	333	美的集團　　　　	238,207,443	96,759,488	334,966,931
3	2415	海康威視　　　　	68,199,973	170,702,810	238,902,783
4	2304	洋河股份　　　　	182,746,280	40,509,330	223,255,610
5	2271	東方雨虹　　　　	54,948,244	135,286,937	190,235,181
6	2594	比亞迪　　　　　	93,413,559	43,324,753	136,738,312
7	2008	大族激光　　　　	16,424,764	118,085,595	134,510,359
8	2	萬科Ａ　　　　　	44,636,982	78,761,853	123,398,835
9	858	五糧液　　　　　	77,054,549	25,683,063	102,737,612
10	2460	贛鋒鋰業　　　　	48,918,460	28,811,379	77,729,839
