1	601318	中國平安　　　　	661,729,173	349,967,757	1,011,696,930
2	600519	貴州茅台　　　　	411,995,888	416,147,893	828,143,781
3	600030	中信證券　　　　	326,039,278	142,889,773	468,929,051
4	601668	中國建築　　　　	248,130,830	200,011,581	448,142,411
5	600690	青島海爾　　　　	92,420,808	285,584,513	378,005,321
6	600887	伊利股份　　　　	195,806,285	129,997,848	325,804,133
7	600048	保利地產　　　　	100,848,699	220,960,745	321,809,444
8	600019	寶鋼股份　　　　	262,458,690	52,382,143	314,840,833
9	601398	工商銀行　　　　	116,760,918	186,535,199	303,296,117
10	601939	建設銀行　　　　	77,208,983	178,650,346	255,859,329
1	2415	海康威視　　　　	174,618,559	360,339,335	534,957,894
2	858	五糧液　　　　　	317,101,032	200,587,304	517,688,336
3	651	格力電器　　　　	190,184,135	300,496,026	490,680,161
4	2	萬科Ａ　　　　　	203,996,076	105,819,761	309,815,837
5	725	京東方Ａ　　　　	134,239,051	169,299,327	303,538,378
6	1	平安銀行　　　　	203,204,010	81,790,853	284,994,863
7	300136	信維通信　　　　	72,444,971	142,558,055	215,003,026
8	333	美的集團　　　　	115,545,278	77,260,519	192,805,797
9	2304	洋河股份　　　　	82,318,083	85,218,902	167,536,985
10	1979	招商蛇口　　　　	50,508,788	94,082,142	144,590,930
