1	601318	中國平安　　　　	354,030,255	143,180,278	497,210,533
2	600519	貴州茅台　　　　	185,331,032	87,677,241	273,008,273
3	600276	恒瑞醫藥　　　　	114,334,433	76,885,722	191,220,155
4	600036	招商銀行　　　　	37,670,527	73,368,194	111,038,721
5	600690	青島海爾　　　　	85,029,333	13,459,532	98,488,865
6	601231	環旭電子　　　　	37,038,812	59,703,320	96,742,132
7	600887	伊利股份　　　　	46,298,924	46,676,023	92,974,947
8	600703	三安光電　　　　	39,571,371	43,169,223	82,740,594
9	600066	宇通客車　　　　	37,443,219	43,332,132	80,775,351
10	600019	寶鋼股份　　　　	41,197,196	33,735,071	74,932,267
1	2415	海康威視　　　　	62,520,292	183,733,759	246,254,051
2	333	美的集團　　　　	104,844,269	105,005,231	209,849,500
3	725	京東方Ａ　　　　	134,093,495	74,100,762	208,194,257
4	2405	四維圖新　　　　	3,066,724	123,323,908	126,390,632
5	858	五糧液　　　　　	61,611,350	51,226,318	112,837,668
6	651	格力電器　　　　	39,637,804	65,891,264	105,529,068
7	1	平安銀行　　　　	18,825,977	84,520,262	103,346,239
8	2594	比亞迪　　　　　	48,537,237	39,880,044	88,417,281
9	2	萬科Ａ　　　　　	25,710,441	61,629,402	87,339,843
10	2304	洋河股份　　　　	50,203,044	33,894,555	84,097,599
