1	651	格力電器　　　　	326,950,179	74,601,211	401,551,390
2	725	京東方Ａ　　　　	121,423,897	171,065,216	292,489,113
3	2415	海康威視　　　　	111,032,782	142,802,415	253,835,197
4	333	美的集團　　　　	34,235,104	203,868,224	238,103,328
5	858	五糧液　　　　　	81,942,979	138,935,401	220,878,380
6	2594	比亞迪　　　　　	147,969,673	33,453,881	181,423,554
7	2304	洋河股份　　　　	89,966,909	86,701,122	176,668,031
8	2508	老闆電器　　　　	92,692,747	73,153,740	165,846,487
9	538	雲南白藥　　　　	84,575,532	48,255,017	132,830,549
10	2271	東方雨虹　　　　	9,514,594	101,649,272	111,163,866
1	601318	中國平安　　　　	1,288,045,219	381,919,279	1,669,964,498
2	600519	貴州茅台　　　　	242,236,292	327,748,357	569,984,649
3	600036	招商銀行　　　　	250,294,115	156,643,655	406,937,770
4	600887	伊利股份　　　　	114,577,231	240,976,607	355,553,838
5	600585	海螺水泥　　　　	259,533,000	34,231,076	293,764,076
6	600104	上汽集團　　　　	89,179,889	98,130,209	187,310,098
7	601628	中國人壽　　　　	24,778,395	145,511,113	170,289,508
8	600900	長江電力　　　　	129,008,672	31,615,773	160,624,445
9	601166	興業銀行　　　　	12,295,362	146,239,041	158,534,403
10	601398	工商銀行　　　　	25,834,757	123,549,651	149,384,408

