1 601318 中國平安 194,579,825 858,138,156 1,052,717,981 
2 600519 貴州茅台 409,131,408 519,077,604 928,209,012 
3 600276 恒瑞醫藥 379,220,160 326,085,108 705,305,268 
4 600183 生益科技 202,541,218 181,476,565 384,017,783 
5 600887 伊利股份 143,191,110 185,787,690 328,978,800 
6 601166 興業銀行 152,140,904 145,149,126 297,290,030 
7 600585 海螺水泥 183,136,789 113,722,877 296,859,666 
8 600547 山東黃金 183,885,673 98,636,220 282,521,893 
9 600036 招商銀行 91,715,460 150,315,415 242,030,875 
10 601138 工業富聯 146,330,140 79,858,518 226,188,658 

1 858 五糧液 458,561,487 337,247,229 795,808,716 
2 333 美的集團 273,427,780 417,167,246 690,595,026 
3 2475 立訊精密 138,717,326 352,367,237 491,084,563 
4 2415 海康威視 222,985,121 257,120,558 480,105,679 
5 1 平安銀行 338,879,059 136,389,243 475,268,302 
6 651 格力電器 142,382,678 184,244,946 326,627,624 
7 2 萬科Ａ 250,801,360 57,399,705 308,201,065 
8 63 中興通訊 111,839,110 134,162,636 246,001,746 
9 568 瀘州老窖 97,840,148 130,550,456 228,390,604 
10 2304 洋河股份 79,781,093 143,736,215 223,517,308 
