1	2415	海康威視　　　　	90,071,067	309,505,706	399,576,773
2	333	美的集團　　　　	78,029,677	39,301,882	117,331,559
3	725	京東方Ａ　　　　	78,874,417	38,081,409	116,955,826
4	651	格力電器　　　　	74,800,860	26,659,442	101,460,302
5	300124	匯川技術　　　　	86,493,059	10,946,512	97,439,571
6	2236	大華股份　　　　	66,167,715	27,441,365	93,609,080
7	2	萬科Ａ　　　　　	56,482,574	34,806,137	91,288,711
8	2271	東方雨虹　　　　	4,705,734	82,722,043	87,427,777
9	2027	分眾傳媒　　　　	19,541,701	63,177,926	82,719,627
10	2466	天齊鋰業　　　　	60,389,346	18,428,203	78,817,549
1	601318	中國平安　　　　	149,197,957	136,049,735	285,247,692
2	600519	貴州茅台　　　　	146,548,662	101,169,945	247,718,607
3	600276	恒瑞醫藥　　　　	25,323,084	167,292,508	192,615,592
4	600585	海螺水泥　　　　	48,616,486	106,492,697	155,109,183
5	600036	招商銀行　　　　	67,988,861	81,295,373	149,284,234
6	600887	伊利股份　　　　	69,889,127	68,170,297	138,059,424
7	600030	中信證券　　　　	59,758,827	65,202,782	124,961,609
8	601398	工商銀行　　　　	59,596,091	32,393,335	91,989,426
9	601601	中國太保　　　　	15,877,578	74,532,444	90,410,022
10	601988	中國銀行　　　　	55,771,576	32,264,997	88,036,573
