1	600036	招商銀行　　　　	77,204,364	164,185,038	241,389,402
2	600900	長江電力　　　　	210,425,036	7,001,586	217,426,622
3	600519	貴州茅台　　　　	64,977,691	115,172,306	180,149,997
4	600309	萬華化學　　　　	53,860,510	102,873,195	156,733,705
5	600009	上海機場　　　　	112,770,293	31,821,305	144,591,598
6	601318	中國平安　　　　	55,881,135	76,934,484	132,815,619
7	600004	白雲機場　　　　	53,705,937	64,824,703	118,530,640
8	600050	中國聯通　　　　	51,014,488	54,612,794	105,627,282
9	600048	保利地產　　　　	57,405,014	31,925,337	89,330,351
10	600887	伊利股份　　　　	52,139,066	29,813,104	81,952,170
1	333	美的集團　　　　	359,813,987	98,119,671	457,933,658
2	2415	海康威視　　　　	142,063,656	37,051,002	179,114,658
3	651	格力電器　　　　	132,514,116	32,464,250	164,978,366
4	2	萬科Ａ　　　　　	67,654,666	90,056,747	157,711,413
5	725	京東方Ａ　　　　	105,655,061	41,759,074	147,414,135
6	2450	康得新　　　　　	93,560,320	44,839,683	138,400,003
7	2236	大華股份　　　　	78,835,442	28,388,485	107,223,927
8	2027	分眾傳媒　　　　	36,749,533	66,591,657	103,341,190
9	858	五糧液　　　　　	35,439,828	54,939,757	90,379,585
10	300136	信維通信　　　　	34,696,300	45,393,050	80,089,350
