1	601318	中國平安　　　　	672,833,463	61,059,653	733,893,116
2	600519	貴州茅台　　　　	426,223,192	213,757,521	639,980,713
3	600036	招商銀行　　　　	476,621,401	29,498,449	506,119,850
4	600887	伊利股份　　　　	214,202,333	201,491,580	415,693,913
5	601398	工商銀行　　　　	372,815,025	27,821,821	400,636,846
6	600276	恒瑞醫藥　　　　	232,451,566	46,235,440	278,687,006
7	601166	興業銀行　　　　	220,675,604	13,750,364	234,425,968
8	600690	青島海爾　　　　	177,694,992	38,035,732	215,730,724
9	600030	中信證券　　　　	195,314,621	13,794,189	209,108,810
10	601668	中國建築　　　　	116,666,890	74,084,956	190,751,846
1	2415	海康威視　　　　	371,701,712	219,309,101	591,010,813
2	333	美的集團　　　　	304,949,115	99,393,696	404,342,811
3	2594	比亞迪　　　　　	314,745,067	34,457,128	349,202,195
4	2	萬科Ａ　　　　　	241,535,100	39,596,156	281,131,256
5	1	平安銀行　　　　	246,465,667	20,685,892	267,151,559
6	2745	木林森　　　　　	148,552,696	104,117,304	252,670,000
7	725	京東方Ａ　　　　	150,372,111	95,355,219	245,727,330
8	858	五糧液　　　　　	196,475,200	27,865,889	224,341,089
9	50	深天馬Ａ　　　　	209,537,997	5,470,756	215,008,753
10	2304	洋河股份　　　　	196,903,185	13,976,216	210,879,401
