1	600519	貴州茅台　　　　	578,757,800	544,381,145	1,123,138,945
2	601318	中國平安　　　　	273,441,890	628,131,708	901,573,598
3	600887	伊利股份　　　　	425,731,762	209,552,983	635,284,745
4	600030	中信證券　　　　	235,225,972	347,971,238	583,197,210
5	601166	興業銀行　　　　	365,848,480	183,125,288	548,973,768
6	601668	中國建築　　　　	354,814,150	184,957,559	539,771,709
7	600176	中國巨石　　　　	119,090,951	399,908,653	518,999,604
8	603993	洛陽鉬業　　　　	404,676,176	34,215,317	438,891,493
9	600104	上汽集團　　　　	363,549,639	53,973,636	417,523,275
10	600690	青島海爾　　　　	161,577,300	238,720,754	400,298,054
1	2	萬科Ａ　　　　　	157,676,630	542,617,116	700,293,746
2	858	五糧液　　　　　	257,334,756	239,145,039	496,479,795
3	2415	海康威視　　　　	232,556,237	243,421,576	475,977,813
4	333	美的集團　　　　	225,896,465	238,232,095	464,128,560
5	651	格力電器　　　　	292,231,722	147,095,148	439,326,870
6	725	京東方Ａ　　　　	190,477,335	244,888,542	435,365,877
7	1	平安銀行　　　　	214,143,783	151,831,568	365,975,351
8	1979	招商蛇口　　　　	110,231,828	250,375,871	360,607,699
9	2583	海能達　　　　　	97,583,140	156,011,341	253,594,481
10	2008	大族激光　　　　	148,292,110	99,009,881	247,301,991
