1	600887	伊利股份　　　　	201,835,062	25,229,301	227,064,363
2	600519	貴州茅台　　　　	123,861,717	91,679,184	215,540,901
3	601318	中國平安　　　　	63,415,333	134,277,237	197,692,570
4	600276	恒瑞醫藥　　　　	50,444,747	118,080,723	168,525,470
5	600104	上汽集團　　　　	135,108,666	21,860,761	156,969,427
6	601233	桐昆股份　　　　	100,456,504	55,527,155	155,983,659
7	601166	興業銀行　　　　	12,385,091	122,672,459	135,057,550
8	601006	大秦鐵路　　　　	18,644,807	61,173,558	79,818,365
9	601328	交通銀行　　　　	990,858	76,169,789	77,160,647
10	600019	寶鋼股份　　　　	41,622,960	32,643,699	74,266,659
1	2594	比亞迪　　　　　	184,242,824	82,295,314	266,538,138
2	2415	海康威視　　　　	99,641,763	148,664,096	248,305,859
3	725	京東方Ａ　　　　	129,880,527	77,197,859	207,078,386
4	333	美的集團　　　　	157,370,115	40,690,748	198,060,863
5	2	萬科Ａ　　　　　	128,451,852	26,627,240	155,079,092
6	2304	洋河股份　　　　	76,368,356	47,273,689	123,642,045
7	2405	四維圖新　　　　	23,501,909	94,345,840	117,847,749
8	858	五糧液　　　　　	13,163,555	82,332,159	95,495,714
9	2466	天齊鋰業　　　　	66,949,204	15,397,137	82,346,341
10	2008	大族激光　　　　	62,268,137	15,623,222	77,891,359
