1 600519 貴州茅台 378,537,599 859,790,930 1,238,328,529 
2 601318 中國平安 428,891,956 709,773,688 1,138,665,644 
3 600276 恒瑞醫藥 181,393,329 390,744,207 572,137,536 
4 601166 興業銀行 254,827,051 245,890,940 500,717,991 
5 600900 長江電力 171,736,595 285,261,560 456,998,155 
6 601012 隆基股份 182,250,854 262,968,667 445,219,521 
7 600036 招商銀行 103,940,924 291,385,619 395,326,543 
8 600009 上海機場 125,857,964 238,778,791 364,636,755 
9 600048 保利地產 225,673,452 106,574,048 332,247,500 
10 601288 農業銀行 36,779,248 207,249,345 244,028,593 

1 858 五糧液 298,064,988 577,755,937 875,820,925 
2 1 平安銀行 269,843,897 261,972,279 531,816,176 
3 651 格力電器 197,548,628 309,643,406 507,192,034 
4 2714 牧原股份 231,564,619 262,858,686 494,423,305 
5 2241 歌爾股份 153,147,244 182,673,816 335,821,060 
6 333 美的集團 234,954,938 97,445,029 332,399,967 
7 2 萬科Ａ 77,921,619 210,481,804 288,403,423 
8 2475 立訊精密 93,974,701 168,183,368 262,158,069 
9 2415 海康威視 66,943,650 178,174,759 245,118,409 
10 300760 邁瑞醫療 153,160,804 84,867,937 238,028,741 
