1 600519 貴州茅台 665,901,482 1,146,985,398 1,812,886,880 
2 601318 中國平安 558,249,875 787,366,720 1,345,616,595 
3 601888 中國國旅 431,796,965 790,017,264 1,221,814,229 
4 600276 恒瑞醫藥 457,302,775 673,000,900 1,130,303,675 
5 600887 伊利股份 437,602,089 247,718,573 685,320,662 
6 600036 招商銀行 272,823,524 183,385,699 456,209,223 
7 600690 青島海爾 218,588,529 228,864,179 447,452,708 
8 600585 海螺水泥 281,445,489 163,514,068 444,959,557 
9 600028 中國石化 104,124,118 200,650,931 304,775,049 
10 600009 上海機場 147,591,276 150,958,697 298,549,973 

1 2415 海康威視 233,871,210 369,390,841 603,262,051 
2 2 萬科Ａ 394,664,904 145,020,322 539,685,226 
3 651 格力電器 196,584,326 341,224,374 537,808,700 
4 858 五糧液 184,938,573 276,618,218 461,556,791 
5 2304 洋河股份 167,518,547 195,616,252 363,134,799 
6 300347 泰格醫藥 46,697,290 170,729,343 217,426,633 
7 300015 愛爾眼科 30,267,091 168,585,865 198,852,956 
8 2027 分眾傳媒 56,055,111 89,281,858 145,336,969 
9 1 平安銀行 65,517,223 69,233,182 134,750,405 
10 300124 匯川技術 57,797,498 56,504,693 114,302,191 
