1	01398	工商銀行　　　　	485,149,020	58,926,510	544,075,530
1	601098	中南傳媒　　　　	75,005,049	256,603,053	331,608,102
2	600585	海螺水泥　　　　	206,680,932	99,630,054	306,310,986
3	601318	中國平安　　　　	68,737,073	154,479,686	223,216,759
4	600276	恒瑞醫藥　　　　	80,951,026	104,119,458	185,070,484
5	600048	保利地產　　　　	105,358,475	52,930,688	158,289,163
6	601398	工商銀行　　　　	72,578,360	75,850,859	148,429,219
7	600519	貴州茅台　　　　	75,422,513	40,219,983	115,642,496
8	600887	伊利股份　　　　	104,265,814	8,406,758	112,672,572
9	600699	均勝電子　　　　	2,782,756	101,896,525	104,679,281
10	601288	農業銀行　　　　	38,538,576	64,205,359	102,743,935
1	2	萬科Ａ　　　　　	164,077,224	234,760,299	398,837,523
2	333	美的集團　　　　	109,984,380	58,918,263	168,902,643
3	338	濰柴動力　　　　	100,567,113	7,048,204	107,615,317
4	858	五糧液　　　　　	23,491,985	83,775,746	107,267,731
5	2415	海康威視　　　　	38,883,303	63,598,707	102,482,010
6	2508	老闆電器　　　　	73,132,412	7,112,216	80,244,628
7	651	格力電器　　　　	26,344,037	45,136,659	71,480,696
8	2241	歌爾股份　　　　	39,939,993	21,609,829	61,549,822
9	2271	東方雨虹　　　　	54,862,050	5,802,714	60,664,764
10	2475	立訊精密　　　　	51,919,444	8,415,500	60,334,944
