1 601318 中國平安 256,365,229 988,963,429 1,245,328,658 
2 600519 貴州茅台 360,235,757 384,714,036 744,949,793 
3 600887 伊利股份 509,102,141 211,975,158 721,077,299 
4 600276 恒瑞醫藥 375,867,404 181,321,735 557,189,139 
5 600036 招商銀行 45,908,728 367,454,014 413,362,742 
6 600690 青島海爾 130,894,735 226,420,461 357,315,196 
7 601888 中國國旅 189,838,070 124,094,463 313,932,533 
8 600030 中信證券 142,783,237 156,596,597 299,379,834 
9 600019 寶鋼股份 191,918,802 77,895,151 269,813,953 
10 600585 海螺水泥 183,849,158 82,272,712 266,121,870 

1 333 美的集團 346,181,896 453,855,783 800,037,679 
2 2415 海康威視 247,554,941 527,966,796 775,521,737 
3 651 格力電器 318,327,860 349,511,876 667,839,736 
4 858 五糧液 306,193,705 195,652,133 501,845,838 
5 2 萬科Ａ 182,981,612 148,430,498 331,412,110 
6 725 京東方Ａ 49,815,104 177,827,072 227,642,176 
7 895 雙匯發展 152,210,891 56,758,373 208,969,264 
8 2236 大華股份 86,105,807 108,200,569 194,306,376 
9 2008 大族激光 63,491,817 115,135,402 178,627,219 
10 568 瀘州老窖 106,359,879 58,330,978 164,690,857 
