1	601318	中國平安　　　　	430,739,280	214,173,142	644,912,422
2	600519	貴州茅台　　　　	444,893,373	193,717,285	638,610,658
3	600019	寶鋼股份　　　　	100,460,492	288,975,688	389,436,180
4	600048	保利地產　　　　	95,132,712	154,361,794	249,494,506
5	600036	招商銀行　　　　	124,928,124	97,317,357	222,245,481
6	600066	宇通客車　　　　	95,745,070	106,646,484	202,391,554
7	600585	海螺水泥　　　　	45,024,264	136,063,243	181,087,507
8	600030	中信證券　　　　	112,699,210	46,479,543	159,178,753
9	600016	民生銀行　　　　	67,870,100	80,484,776	148,354,876
10	601601	中國太保　　　　	101,108,970	36,675,605	137,784,575
1	725	京東方Ａ　　　　	305,225,691	98,706,467	403,932,158
2	651	格力電器　　　　	213,062,973	167,984,419	381,047,392
3	2415	海康威視　　　　	275,720,320	102,048,915	377,769,235
4	333	美的集團　　　　	238,781,255	78,697,084	317,478,339
5	2008	大族激光　　　　	185,407,305	39,310,960	224,718,265
6	858	五糧液　　　　　	141,723,345	65,482,840	207,206,185
7	1	平安銀行　　　　	140,912,830	48,358,424	189,271,254
8	2304	洋河股份　　　　	147,471,319	26,664,474	174,135,793
9	2	萬科Ａ　　　　　	96,549,895	71,025,982	167,575,877
10	300136	信維通信　　　　	83,274,958	76,160,037	159,434,995
