1	600519	貴州茅台　　　　	158,427,904	250,389,942	408,817,846
2	600690	青島海爾　　　　	252,495,871	45,761,871	298,257,742
3	600276	恒瑞醫藥　　　　	98,275,379	178,712,506	276,987,885
4	601318	中國平安　　　　	125,383,606	117,199,488	242,583,094
5	601888	中國國旅　　　　	87,560,575	53,681,299	141,241,874
6	601688	華泰證券　　　　	41,383,875	83,031,960	124,415,835
7	600104	上汽集團　　　　	72,610,113	43,998,433	116,608,546
8	600036	招商銀行　　　　	60,960,933	52,331,402	113,292,335
9	601166	興業銀行　　　　	63,577,850	46,200,480	109,778,330
10	601398	工商銀行　　　　	59,110,153	44,483,061	103,593,214
1	2415	海康威視　　　　	740,196,324	700,676,937	1,440,873,261
2	333	美的集團　　　　	666,881,737	134,158,639	801,040,376
3	651	格力電器　　　　	164,398,882	64,194,106	228,592,988
4	858	五糧液　　　　　	85,036,206	139,458,406	224,494,612
5	2508	老闆電器　　　　	176,925,606	36,790,818	213,716,424
6	2466	天齊鋰業　　　　	40,858,712	104,113,961	144,972,673
7	2594	比亞迪　　　　　	89,718,624	54,509,223	144,227,847
8	538	雲南白藥　　　　	99,258,966	32,241,225	131,500,191
9	725	京東方Ａ　　　　	61,528,207	65,538,445	127,066,652
10	2	萬科Ａ　　　　　	39,103,359	73,003,790	112,107,149

