1 601318 中國平安 479,209,480 502,385,612 981,595,092 
2 600519 貴州茅台 541,736,632 308,262,396 849,999,028 
3 600036 招商銀行 98,352,171 219,152,761 317,504,932 
4 600050 中國聯通 91,854,855 198,729,954 290,584,809 
5 600887 伊利股份 109,597,877 166,020,257 275,618,134 
6 601166 興業銀行 86,725,429 171,893,541 258,618,970 
7 601888 中國國旅 140,115,991 75,060,379 215,176,370 
8 600104 上汽集團 86,071,919 116,601,590 202,673,509 
9 600030 中信證券 59,783,508 122,007,862 181,791,370 
10 600048 保利地產 79,105,765 100,732,902 179,838,667 

1 2415 海康威視 310,021,719 246,324,058 556,345,777 
2 333 美的集團 119,618,756 379,506,388 499,125,144 
3 725 京東方Ａ 206,317,539 173,199,301 379,516,840 
4 858 五糧液 88,626,595 268,735,522 357,362,117 
5 1 平安銀行 106,618,837 231,699,567 338,318,404 
6 651 格力電器 109,223,412 172,907,725 282,131,137 
7 2 萬科Ａ 84,906,701 117,299,635 202,206,336 
8 2304 洋河股份 85,794,087 84,532,875 170,326,962 
9 2008 大族激光 64,480,385 67,637,676 132,118,061 
10 2594 比亞迪 81,261,870 34,309,912 115,571,782 
