1 600519 貴州茅台 359,899,325 342,901,142 702,800,467 
2 601888 中國國旅 296,289,175 352,597,264 648,886,439 
3 601318 中國平安 416,052,838 203,928,696 619,981,534 
4 600000 浦發銀行 104,405,799 430,586,835 534,992,634 
5 600036 招商銀行 164,756,019 268,553,336 433,309,355 
6 600009 上海機場 132,936,113 265,352,279 398,288,392 
7 600276 恒瑞醫藥 121,756,370 217,067,611 338,823,981 
8 600887 伊利股份 44,694,162 183,850,302 228,544,464 
9 603288 海天味業 58,542,035 157,716,692 216,258,727 
10 601012 隆基股份 99,747,017 93,403,103 193,150,120 

1 858 五糧液 318,412,527 360,610,098 679,022,625 
2 1 平安銀行 211,784,880 314,002,826 525,787,706 
3 2008 大族激光 196,004,445 252,425,859 448,430,304 
4 2714 牧原股份 110,203,464 268,003,858 378,207,322 
5 300498 溫氏股份 288,937,750 86,548,297 375,486,047 
6 333 美的集團 242,888,812 120,031,395 362,920,207 
7 2241 歌爾股份 223,532,373 138,804,125 362,336,498 
8 2304 洋河股份 233,609,020 57,417,098 291,026,118 
9 2475 立訊精密 163,651,985 125,982,458 289,634,443 
10 651 格力電器 161,657,182 123,425,819 285,083,001 
