1 600519 貴州茅台 150,390,035 914,669,137 1,065,059,172 
2 601318 中國平安 189,920,923 855,734,912 1,045,655,835 
3 600036 招商銀行 20,626,270 307,999,817 328,626,087 
4 600887 伊利股份 88,091,751 134,096,946 222,188,697 
5 601012 隆基股份 95,419,360 119,738,669 215,158,029 
6 601166 興業銀行 23,823,566 188,906,362 212,729,928 
7 600030 中信證券 35,656,678 175,689,171 211,345,849 
8 600019 寶鋼股份 142,337,306 66,479,078 208,816,384 
9 601398 工商銀行 10,674,883 186,825,318 197,500,201 
10 601288 農業銀行 26,516,839 149,866,939 176,383,778 

1 2415 海康威視 270,319,152 376,552,694 646,871,846 
2 651 格力電器 132,133,477 422,690,649 554,824,126 
3 858 五糧液 155,986,807 238,604,352 394,591,159 
4 725 京東方Ａ 156,885,461 221,896,572 378,782,033 
5 333 美的集團 83,029,055 275,716,111 358,745,166 
6 1 平安銀行 166,366,108 141,394,125 307,760,233 
7 568 瀘州老窖 23,738,191 204,310,837 228,049,028 
8 2 萬科Ａ 43,270,222 167,118,562 210,388,784 
9 2594 比亞迪 139,066,154 65,647,720 204,713,874 
10 2008 大族激光 82,435,515 104,882,973 187,318,488 
