1 600519 貴州茅台 794,747,135 710,178,029 1,504,925,164 
2 601318 中國平安 444,685,394 611,128,450 1,055,813,844 
3 600036 招商銀行 344,500,460 488,049,064 832,549,524 
4 600887 伊利股份 262,191,863 449,399,592 711,591,455 
5 601166 興業銀行 369,919,099 303,323,450 673,242,549 
6 600030 中信證券 247,364,630 320,049,066 567,413,696 
7 600019 寶鋼股份 181,883,798 354,237,699 536,121,497 
8 600276 恒瑞醫藥 337,961,940 166,031,461 503,993,401 
9 601398 工商銀行 178,989,616 290,833,252 469,822,868 
10 600048 保利地產 229,770,706 235,225,485 464,996,191 

1 858 五糧液 532,955,225 377,709,168 910,664,393 
2 333 美的集團 523,688,385 313,838,806 837,527,191 
3 651 格力電器 401,876,159 287,362,945 689,239,104 
4 2415 海康威視 421,860,637 214,797,258 636,657,895 
5 2 萬科Ａ 350,834,138 185,359,002 536,193,140 
6 1 平安銀行 353,229,824 163,788,142 517,017,966 
7 2304 洋河股份 249,655,888 71,914,011 321,569,899 
8 725 京東方Ａ 147,805,204 171,475,277 319,280,481 
9 1979 招商蛇口 126,809,790 108,407,620 235,217,410 
10 568 瀘州老窖 77,177,776 98,030,564 175,208,340 
