1	2415	海康威視　　　　	226,616,442	223,361,575	449,978,017
2	333	美的集團　　　　	204,836,396	152,474,151	357,310,547
3	725	京東方Ａ　　　　	211,126,304	127,343,952	338,470,256
4	300433	藍思科技　　　　	46,465,257	240,887,272	287,352,529
5	2304	洋河股份　　　　	135,890,887	129,851,433	265,742,320
6	858	五糧液　　　　　	77,791,387	141,607,847	219,399,234
7	651	格力電器　　　　	85,725,179	96,595,039	182,320,218
8	2241	歌爾股份　　　　	118,907,062	36,127,283	155,034,345
9	2	萬科Ａ　　　　　	68,695,551	82,164,601	150,860,152
10	1	平安銀行　　　　	88,323,801	41,881,178	130,204,979
1	601318	中國平安　　　　	257,553,104	826,508,750	1,084,061,854
2	600519	貴州茅台　　　　	241,304,721	623,155,259	864,459,980
3	600036	招商銀行　　　　	110,496,503	328,533,516	439,030,019
4	600050	中國聯通　　　　	173,776,162	87,144,054	260,920,216
5	600276	恒瑞醫藥　　　　	104,515,240	118,723,460	223,238,700
6	600000	浦發銀行　　　　	35,630,646	173,333,225	208,963,871
7	600004	白雲機場　　　　	135,072,770	65,834,364	200,907,134
8	600887	伊利股份　　　　	125,489,038	70,173,525	195,662,563
9	601888	中國國旅　　　　	105,213,043	87,268,701	192,481,744
10	600104	上汽集團　　　　	143,801,903	47,854,840	191,656,743
