1	01398	工商銀行　　　　	726,505,820	12,487,570	738,993,390
2	00941	中國移動　　　　	1,120,225	640,477,150	641,597,375
3	01918	融創中國　　　　	297,241,700	253,097,200	550,338,900
4	02601	中國太保　　　　	361,723,640	148,866,990	510,590,630
5	00688	中國海外發展　　	13,081,200	386,866,200	399,947,400
6	00005	匯豐控股　　　　	367,149,940	9,436,231	376,586,171
7	01299	友邦保險　　　　	934,480	353,180,550	354,115,030
8	00700	騰訊控股　　　　	106,125,200	184,562,960	290,688,160
9	03333	中國恒大　　　　	117,107,850	68,554,000	185,661,850
10	01668	華南城　　　　　	40,240,660	122,495,480	162,736,140
1	01211	比亞迪股份　　　	122,196,475	89,839,725	212,036,200
2	01918	融創中國　　　　	116,951,950	78,420,300	195,372,250
3	00763	中興通訊　　　　	143,087,960	51,923,950	195,011,910
4	03333	中國恒大　　　　	45,381,050	108,106,850	153,487,900
5	00700	騰訊控股　　　　	38,113,740	56,126,920	94,240,660
6	06869	長飛光纖光纜　　	69,844,625	8,453,625	78,298,250
7	01668	華南城　　　　　	48,318,880	29,910,600	78,229,480
8	01638	佳兆業集團　　　	43,621,930	20,399,710	64,021,640
9	03883	中國奧園　　　　	39,391,690	17,039,150	56,430,840
10	02007	碧桂園　　　　　	41,213,000	11,226,520	52,439,520
