1	01548	金斯瑞生物科技　	156,663,100	177,864,800	334,527,900
2	01918	融創中國　　　　	97,344,350	169,875,750	267,220,100
3	02202	萬科企業　　　　	88,199,720	126,814,555	215,014,275
4	00700	騰訊控股　　　　	80,433,740	94,244,100	174,677,840
5	01055	中國南方航空股份	82,676,000	71,833,300	154,509,300
6	01171	兗州煤業股份　　	91,696,080	55,270,520	146,966,600
7	00688	中國海外發展　　	139,733,900	873,000	140,606,900
8	01766	中國中車　　　　	15,577,800	114,561,408	130,139,208
9	00966	中國太平　　　　	119,798,650	9,350,780	129,149,430
10	01030	新城發展控股　　	58,469,520	59,034,620	117,504,140
1	01918	融創中國　　　　	562,715,100	386,662,600	949,377,700
2	00753	中國國航　　　　	349,589,640	226,189,240	575,778,880
3	01088	中國神華　　　　	273,003,275	249,179,200	522,182,475
4	01336	新華保險　　　　	231,066,270	262,142,635	493,208,905
5	02333	長城汽車　　　　	364,337,085	127,787,570	492,124,655
6	01055	中國南方航空股份	199,499,480	241,003,400	440,502,880
7	00670	中國東方航空股份	288,949,560	133,785,900	422,735,460
8	00700	騰訊控股　　　　	264,316,000	144,527,080	408,843,080
9	01658	郵儲銀行　　　　	348,364,180	7,942,310	356,306,490
10	00939	建設銀行　　　　	117,480,590	224,520,165	342,000,755
