1	01398	工商銀行　　　　	468,911,950	111,050,730	579,962,680
2	01918	融創中國　　　　	219,749,350	281,783,200	501,532,550
3	00700	騰訊控股　　　　	353,109,920	142,642,598	495,752,518
4	00981	中芯國際　　　　	261,779,410	174,340,584	436,119,994
5	01055	中國南方航空股份	247,303,360	185,403,240	432,706,600
6	00857	中國石油股份　　	180,215,180	61,493,420	241,708,600
7	03988	中國銀行　　　　	151,550,770	87,952,310	239,503,080
8	03993	洛陽鉬業　　　　	24,969,960	161,559,880	186,529,840
9	00388	香港交易所　　　	145,357,260	19,131,400	164,488,660
10	03333	中國恒大　　　　	91,715,450	63,322,500	155,037,950
1	00700	騰訊控股　　　　	405,299,640	35,317,760	440,617,400
2	00763	中興通訊　　　　	124,029,870	77,680,250	201,710,120
3	00981	中芯國際　　　　	152,256,320	27,949,430	180,205,750
4	01918	融創中國　　　　	94,935,050	74,189,800	169,124,850
5	02318	中國平安　　　　	111,463,900	38,908,475	150,372,375
6	00388	香港交易所　　　	101,424,700	3,202,240	104,626,940
7	00607	豐盛控股　　　　	13,431,275	76,993,850	90,425,125
8	00939	建設銀行　　　　	88,064,330	27,840	88,092,170
9	01398	工商銀行　　　　	83,232,860	2,329,070	85,561,930
10	02382	舜宇光學科技　　	71,352,700	3,324,500	74,677,200
