1	00763	中興通訊　　　　	182,040,670	160,211,080	342,251,750
2	00981	中芯國際　　　　	179,240,140	67,073,266	246,313,406
3	00700	騰訊控股　　　　	153,098,460	33,275,460	186,373,920
4	02666	環球醫療　　　　	43,053,235	53,812,800	96,866,035
5	06169	宇華教育　　　　	88,682,520	3,736,660	92,419,180
6	00998	中信銀行　　　　	2,631,900	78,675,940	81,307,840
7	01918	融創中國　　　　	59,237,800	20,687,600	79,925,400
8	01250	北控清潔能源集團	53,040,420	25,441,700	78,482,120
9	02318	中國平安　　　　	52,477,300	4,742,425	57,219,725
10	00268	金蝶國際　　　　	31,626,500	23,833,300	55,459,800
1	00981	中芯國際　　　　	488,908,710	306,628,934	795,537,644
2	00700	騰訊控股　　　　	296,380,180	348,993,310	645,373,490
3	03988	中國銀行　　　　	95,276,940	144,847,760	240,124,700
4	01918	融創中國　　　　	73,375,400	147,179,950	220,555,350
5	00175	吉利汽車　　　　	73,490,600	126,201,200	199,691,800
6	01088	中國神華　　　　	80,034,970	81,997,390	162,032,360
7	00607	豐盛控股　　　　	135,314,000	18,452,550	153,766,550
8	00902	華能國際電力股份	54,365,720	85,755,940	140,121,660
9	02238	廣汽集團　　　　	49,562,400	82,903,920	132,466,320
10	00998	中信銀行　　　　	112,486,240	12,871,850	125,358,090
