1	00763	中興通訊　　　　	182,673,210	76,768,340	259,441,550
2	02666	環球醫療　　　　	170,697,140	40,467,265	211,164,405
3	00981	中芯國際　　　　	89,311,640	67,899,290	157,210,930
4	01478	丘鈦科技　　　　	74,107,020	43,134,900	117,241,920
5	01918	融創中國　　　　	68,104,600	48,924,050	117,028,650
6	03333	中國恒大　　　　	48,284,800	36,428,300	84,713,100
7	00700	騰訊控股　　　　	31,096,280	48,411,840	79,508,120
8	01211	比亞迪股份　　　	15,164,225	55,177,075	70,341,300
9	02238	廣汽集團　　　　	57,039,700	12,883,950	69,923,650
10	02318	中國平安　　　　	49,891,975	13,327,625	63,219,600
1	00981	中芯國際　　　　	281,491,560	267,185,168	548,676,728
2	01918	融創中國　　　　	174,057,350	139,622,000	313,679,350
3	02318	中國平安　　　　	216,827,475	73,623,925	290,451,400
4	00700	騰訊控股　　　　	78,026,160	133,604,280	211,630,440
5	00175	吉利汽車　　　　	43,182,350	166,739,254	209,921,604
6	01958	北京汽車　　　　	26,380,310	138,616,815	164,997,125
7	02601	中國太保　　　　	149,081,410	15,537,290	164,618,700
8	00874	白雲山　　　　　	65,626,600	98,119,600	163,746,200
9	01398	工商銀行　　　　	121,711,030	17,095,510	138,806,540
10	00939	建設銀行　　　　	124,632,780	6,983,410	131,616,190

