1	03333	中國恒大　　　　	86,857,950	104,709,850	191,567,800
2	00700	騰訊控股　　　　	78,599,700	69,196,360	147,796,060
3	00799	　　　　　　　　	9,791,380	107,739,320	117,530,700
4	00285	比亞迪電子　　　	36,683,450	43,066,400	79,749,850
5	01776	廣發証券　　　　	53,223,572	17,122,276	70,345,848
6	01918	融創中國　　　　	52,495,070	17,616,640	70,111,710
7	00763	中興通訊　　　　	8,211,790	40,188,180	48,399,970
8	01357	美圖公司　　　　	23,963,840	22,577,750	46,541,590
9	02601	中國太保　　　　	36,003,540	15,020	36,018,560
10	00656	復星國際　　　　	22,937,160	10,391,590	33,328,750
1	00700	騰訊控股　　　　	248,287,680	274,483,280	522,770,960
2	03988	中國銀行　　　　	60,750,610	404,480,620	465,231,230
3	03333	中國恒大　　　　	74,062,300	354,000,300	428,062,600
4	00005	匯豐控股　　　　	368,522,880	46,585,300	415,108,180
5	02601	中國太保　　　　	131,626,590	266,232,960	397,859,550
6	00762	中國聯通　　　　	28,526,120	221,642,240	250,168,360
7	01398	工商銀行　　　　	175,839,690	73,256,450	249,096,140
8	06030	中信証券　　　　	215,616,970	21,337,680	236,954,650
9	06886	　　　　　　　　	219,246,224	11,520,432	230,766,656
10	02382	舜宇光學科技　　	25,341,900	159,523,000	184,864,900
