1	01918	融創中國　　　　	253,825,300	218,672,650	472,497,950
2	01398	工商銀行　　　　	309,560,520	36,894,690	346,455,210
3	02318	中國平安　　　　	289,998,250	31,497,350	321,495,600
4	00700	騰訊控股　　　　	133,016,740	171,007,160	304,023,900
5	00175	吉利汽車　　　　	27,020,150	247,097,100	274,117,250
6	02601	中國太保　　　　	179,050,360	52,363,990	231,414,350
7	00981	中芯國際　　　　	152,908,350	77,359,850	230,268,200
8	02382	舜宇光學科技　　	142,896,700	69,925,200	212,821,900
9	01336	新華保險　　　　	145,667,925	32,436,485	178,104,410
10	02186	綠葉製藥　　　　	93,589,810	83,312,910	176,902,720
1	01918	融創中國　　　　	79,707,550	100,196,450	179,904,000
2	01030	新城發展控股　　	48,731,840	72,042,640	120,774,480
3	00268	金蝶國際　　　　	60,630,560	43,350,740	103,981,300
4	00700	騰訊控股　　　　	75,986,220	21,312,980	97,299,200
5	02208	金風科技　　　　	61,824,752	10,366,680	72,191,432
6	00981	中芯國際　　　　	50,348,100	18,980,560	69,328,660
7	03333	中國恒大　　　　	15,479,500	52,525,650	68,005,150
8	00763	中興通訊　　　　	29,400,770	28,865,630	58,266,400
9	02382	舜宇光學科技　　	51,911,100	4,421,600	56,332,700
10	00354	中國軟件國際　　	38,069,360	16,793,860	54,863,220

