1	00005	匯豐控股　　　　	793,164,420	6,216,840	799,381,260
2	01918	融創中國　　　　	217,266,300	205,023,300	422,289,600
3	01398	工商銀行　　　　	287,415,700	57,037,370	344,453,070
4	02380	中國電力　　　　	121,316,900	118,532,270	239,849,170
5	00981	中芯國際　　　　	138,942,075	99,332,380	238,274,455
6	02601	中國太保　　　　	98,802,800	90,880,680	189,683,480
7	00136	恒騰網絡　　　　	104,107,980	68,763,480	172,871,460
8	02007	碧桂園　　　　　	130,857,620	35,098,820	165,956,440
9	00175	吉利汽車　　　　	40,046,700	125,799,700	165,846,400
10	00700	騰訊控股　　　　	78,747,580	67,578,560	146,326,140
1	01918	融創中國　　　　	58,786,750	106,519,500	165,306,250
2	00763	中興通訊　　　　	44,140,670	89,007,620	133,148,290
3	00700	騰訊控股　　　　	98,922,280	14,113,860	113,036,140
4	00799	　　　　　　　　	79,226,580	31,953,000	111,179,580
5	00136	恒騰網絡　　　　	52,338,520	49,059,180	101,397,700
6	00981	中芯國際　　　　	84,339,075	16,193,550	100,532,625
7	00419	華誼騰訊娛樂　　	47,561,500	50,212,150	97,773,650
8	00241	阿里健康　　　　	47,299,800	48,669,180	95,968,980
9	00656	復星國際　　　　	33,168,230	20,842,350	54,010,580
10	01157	中聯重科　　　　	37,332,580	15,384,756	52,717,336
