1	00981	中芯國際　　　　	209,540,730	255,553,264	465,093,994
2	00700	騰訊控股　　　　	301,966,240	56,785,580	358,751,820
3	01918	融創中國　　　　	145,916,750	114,838,850	260,755,600
4	01336	新華保險　　　　	125,799,430	120,922,370	246,721,800
5	00493	國美零售　　　　	108,277,740	99,983,330	208,261,070
6	00656	復星國際　　　　	117,584,040	86,534,670	204,118,710
7	00506	中國食品　　　　	73,591,000	117,557,400	191,148,400
8	02382	舜宇光學科技　　	30,591,600	150,895,400	181,487,000
9	01288	農業銀行　　　　	148,085,480	20,837,060	168,922,540
10	01088	中國神華　　　　	31,049,810	112,470,410	143,520,220
1	00981	中芯國際　　　　	196,084,430	43,766,670	239,851,100
2	03333	中國恒大　　　　	31,361,700	151,220,700	182,582,400
3	00700	騰訊控股　　　　	125,491,140	20,139,520	145,630,660
4	00763	中興通訊　　　　	43,900,690	60,663,230	104,563,920
5	02382	舜宇光學科技　　	46,709,600	30,539,216	77,248,816
6	02318	中國平安　　　　	61,743,650	3,537,250	65,280,900
7	00268	金蝶國際　　　　	50,844,700	13,558,040	64,402,740
8	00136	恒騰網絡　　　　	30,056,720	31,575,140	61,631,860
9	01918	融創中國　　　　	28,506,500	30,037,650	58,544,150
10	00656	復星國際　　　　	29,164,190	28,443,500	57,607,690

