1	00700	騰訊控股　　　　	221,030,900	308,036,140	529,067,040
2	01398	工商銀行　　　　	430,828,950	65,548,570	496,377,520
3	00005	匯豐控股　　　　	387,987,440	13,093,380	401,080,820
4	01918	融創中國　　　　	164,560,600	130,894,200	295,454,800
5	02601	中國太保　　　　	162,096,220	128,102,060	290,198,280
6	00175	吉利汽車　　　　	78,548,220	173,185,014	251,733,234
7	03993	洛陽鉬業　　　　	79,141,860	136,585,970	215,727,830
8	02600	中國鋁業　　　　	132,072,060	80,142,020	212,214,080
9	01336	新華保險　　　　	117,015,675	93,138,324	210,153,999
10	03333	中國恒大　　　　	67,387,550	100,841,650	168,229,200
1	01336	新華保險　　　　	17,028,235	137,528,575	154,556,810
2	02600	中國鋁業　　　　	130,790,540	14,708,800	145,499,340
3	01211	比亞迪股份　　　	87,473,900	56,678,625	144,152,525
4	01918	融創中國　　　　	68,203,550	73,228,600	141,432,150
5	01478	丘鈦科技　　　　	50,010,800	34,980,060	84,990,860
6	03333	中國恒大　　　　	31,479,950	49,844,400	81,324,350
7	00285	比亞迪電子　　　	24,674,425	55,270,650	79,945,075
8	00700	騰訊控股　　　　	40,634,600	33,498,860	74,133,460
9	03883	中國奧園　　　　	59,268,130	6,351,950	65,620,080
10	03993	洛陽鉬業　　　　	12,783,630	48,263,400	61,047,030
