1	00700	騰訊控股　　　　	151,289,980	564,517,640	715,807,620
2	03988	中國銀行　　　　	159,230,670	245,465,980	404,696,650
3	00005	匯豐控股　　　　	378,061,640	1,025,800	379,087,440
4	03333	中國恒大　　　　	87,815,550	174,849,900	262,665,450
5	02601	中國太保　　　　	213,688,800	24,349,180	238,037,980
6	00762	中國聯通　　　　	21,242,600	214,548,840	235,791,440
7	02018	瑞聲科技　　　　	67,789,500	154,517,850	222,307,350
8	02333	長城汽車　　　　	116,237,360	92,691,530	208,928,890
9	00966	中國太平　　　　	168,633,010	32,457,100	201,090,110
10	01918	融創中國　　　　	119,668,260	77,139,710	196,807,970
1	00700	騰訊控股　　　　	101,208,440	135,169,760	236,378,200
2	00799	　　　　　　　　	25,275,960	159,680,320	184,956,280
3	01357	美圖公司　　　　	75,853,590	59,790,750	135,644,340
4	01776	廣發証券　　　　	93,631,684	9,416,584	103,048,268
5	03333	中國恒大　　　　	40,021,500	49,688,050	89,709,550
6	02018	瑞聲科技　　　　	68,466,500	14,655,800	83,122,300
7	01666	同仁堂科技　　　	68,484,460	9,787,760	78,272,220
8	02601	中國太保　　　　	66,845,860	2,916,830	69,762,690
9	02869	綠城服務　　　　	38,950,700	23,074,980	62,025,680
10	03988	中國銀行　　　　	27,250,580	31,092,380	58,342,960
