1	01918	融創中國　　　　	138,861,150	46,876,050	185,737,200
2	00700	騰訊控股　　　　	106,413,340	51,260,880	157,674,220
3	01548	金斯瑞生物科技　	116,989,660	24,799,660	141,789,320
4	00581	中國東方集團　　	86,277,780	1,449,760	87,727,540
5	00268	金蝶國際　　　　	49,656,420	30,456,260	80,112,680
6	03883	中國奧園　　　　	75,057,250	1,612,800	76,670,050
7	02007	碧桂園　　　　　	35,070,960	36,543,340	71,614,300
8	02333	長城汽車　　　　	45,154,765	13,238,540	58,393,305
9	01638	佳兆業集團　　　	47,816,470	8,392,530	56,209,000
10	01357	美圖公司　　　　	18,957,990	32,756,870	51,714,860
1	01918	融創中國　　　　	265,132,400	324,101,500	589,233,900
2	00700	騰訊控股　　　　	298,570,080	263,243,200	561,813,280
3	01398	工商銀行　　　　	360,929,290	43,736,790	404,666,080
4	02899	紫金礦業　　　　	142,126,120	196,563,980	338,690,100
5	00005	匯豐控股　　　　	249,925,620	10,079,200	260,004,820
6	02318	中國平安　　　　	27,939,325	222,649,625	250,588,950
7	01088	中國神華　　　　	42,664,515	172,244,185	214,908,700
8	03333	中國恒大　　　　	174,943,500	33,546,350	208,489,850
9	01357	美圖公司　　　　	34,742,980	119,798,400	154,541,380
10	02238	廣汽集團　　　　	62,008,360	90,779,193	152,787,553
