1	01398	工商銀行　　　　	551,883,820	54,479,590	606,363,410
2	02318	中國平安　　　　	300,064,650	103,399,675	403,464,325
3	01918	融創中國　　　　	136,181,200	198,056,300	334,237,500
4	00700	騰訊控股　　　　	201,415,860	130,040,060	331,455,920
5	00285	比亞迪電子　　　	74,482,500	146,278,200	220,760,700
6	01766	中國中車　　　　	118,572,920	97,067,050	215,639,970
7	01288	農業銀行　　　　	119,654,950	92,262,750	211,917,700
8	03988	中國銀行　　　　	138,508,650	61,044,380	199,553,030
9	00998	中信銀行　　　　	122,156,350	59,457,890	181,614,240
10	00981	中芯國際　　　　	111,332,090	38,779,830	150,111,920
1	00763	中興通訊　　　　	220,636,650	116,662,640	337,299,290
2	02666	環球醫療　　　　	141,263,800	31,625,505	172,889,305
3	01918	融創中國　　　　	66,200,000	93,246,750	159,446,750
4	02318	中國平安　　　　	112,813,600	8,307,400	121,121,000
5	01668	華南城　　　　　	57,780,860	34,122,200	91,903,060
6	02208	金風科技　　　　	27,886,920	55,163,089	83,050,009
7	01548	金斯瑞生物科技　	39,425,100	40,336,740	79,761,840
8	00700	騰訊控股　　　　	59,177,560	12,023,760	71,201,320
9	00337	綠地香港　　　　	48,517,820	11,945,720	60,463,540
10	00285	比亞迪電子　　　	36,384,500	20,256,025	56,640,525
