1	00700	騰訊控股　　　　	820,124,200	191,997,196	1,012,121,396
2	01918	融創中國　　　　	435,154,850	493,440,300	928,595,150
3	00981	中芯國際　　　　	396,660,590	311,629,482	708,290,072
4	01398	工商銀行　　　　	533,580,040	31,119,520	564,699,560
5	02238	廣汽集團　　　　	137,355,320	212,878,011	350,233,331
6	01336	新華保險　　　　	128,939,495	151,080,885	280,020,380
7	03333	中國恒大　　　　	93,503,150	135,521,850	229,025,000
8	00175	吉利汽車　　　　	137,801,450	55,674,600	193,476,050
9	00998	中信銀行　　　　	138,567,580	53,183,390	191,750,970
10	02318	中國平安　　　　	114,295,075	39,018,025	153,313,100
1	01918	融創中國　　　　	147,602,100	180,789,850	328,391,950
2	00981	中芯國際　　　　	172,507,170	110,692,440	283,199,610
3	00763	中興通訊　　　　	184,109,040	76,440,090	260,549,130
4	03333	中國恒大　　　　	35,629,050	192,480,900	228,109,950
5	00700	騰訊控股　　　　	183,583,180	31,156,420	214,739,600
6	01115	西藏水資源　　　	130,451,220	4,512,550	134,963,770
7	01339	中國人民保險集團	127,306,980	2,395,860	129,702,840
8	06169	宇華教育　　　　	77,280,860	11,289,160	88,570,020
9	02666	環球醫療　　　　	48,288,760	36,316,555	84,605,315
10	01513	麗珠醫藥　　　　	60,166,520	17,398,180	77,564,700
