1	01398	工商銀行　　　　	1,275,463,710	57,195,680	1,332,659,390
2	01918	融創中國　　　　	403,966,150	313,925,500	717,891,650
3	00939	建設銀行　　　　	469,062,530	40,542,640	509,605,170
4	02333	長城汽車　　　　	251,494,995	143,429,360	394,924,355
5	02318	中國平安　　　　	327,961,450	23,374,375	351,335,825
6	00005	匯豐控股　　　　	316,543,360	2,350,097	318,893,457
7	00700	騰訊控股　　　　	173,306,860	143,080,400	316,387,260
8	00175	吉利汽車　　　　	105,269,050	204,570,800	309,839,850
9	00981	中芯國際　　　　	163,855,190	95,267,286	259,122,476
10	02238	廣汽集團　　　　	83,528,300	131,607,700	215,136,000
1	01918	融創中國　　　　	132,792,900	116,069,700	248,862,600
2	03333	中國恒大　　　　	53,626,950	107,112,400	160,739,350
3	00763	中興通訊　　　　	92,686,520	44,939,900	137,626,420
4	01398	工商銀行　　　　	111,186,350	4,900,250	116,086,600
5	00285	比亞迪電子　　　	69,983,925	42,947,075	112,931,000
6	02666	環球醫療　　　　	85,834,330	26,813,435	112,647,765
7	02318	中國平安　　　　	98,529,675	13,941,250	112,470,925
8	06169	宇華教育　　　　	84,190,540	9,681,160	93,871,700
9	00175	吉利汽車　　　　	38,182,950	48,850,400	87,033,350
10	00981	中芯國際　　　　	63,566,930	18,306,540	81,873,470
